id_reserva,id_host,ciudad,id_barrio,barrio,latitud,longitud,tipo_host,precio,minimo_noches,numero_resenias,ultima_resenia,resenias_por_mes,suma_host_duenio,ocupacion_anio
1880444,HBA2211,Buenos Aires,BA021,Palermo,-34.58984,-58.41429,Entire home/apt,3588,4,1,31/01/2017,0.03,1,225
2957957,HBA2987,Buenos Aires,BA003,Balvanera,-34.61739,-58.40328,Private room,1794,2,2,03/02/2017,0.03,3,365
722171,HBA1051,Buenos Aires,BA032,San Nicolas,-34.60385,-58.3874,Entire home/apt,2691,3,1,04/02/2017,0.03,3,0
800993,HBA1184,Buenos Aires,BA033,San Telmo,-34.62498,-58.37328,Private room,1196,3,3,10/02/2017,0.04,11,365
3719156,HBA3308,Buenos Aires,BA002,Almagro,-34.61595,-58.42317,Private room,1973,4,3,14/02/2017,0.06,1,365
771408,HBA0044,Buenos Aires,BA017,Monserrat,-34.6116,-58.38517,Entire home/apt,3588,5,16,22/02/2017,0.19,8,248
756709,HBA0635,Buenos Aires,BA002,Almagro,-34.61206,-58.42308,Private room,1196,2,9,25/02/2017,0.11,19,361
69880,HBA0121,Buenos Aires,BA021,Palermo,-34.57732,-58.43892,Entire home/apt,7175,5,24,28/02/2017,0.23,8,349
2378751,HBA2590,Buenos Aires,BA003,Balvanera,-34.59927,-58.4095,Entire home/apt,2810,10,38,02/03/2017,0.54,7,268
1870026,HBA0140,Buenos Aires,BA021,Palermo,-34.58782,-58.43343,Entire home/apt,39463,7,4,06/03/2017,0.08,15,241
1970024,HBA2307,Buenos Aires,BA029,Retiro,-34.59748,-58.37375,Entire home/apt,2990,5,3,07/03/2017,0.04,2,237
2992513,HBA2999,Buenos Aires,BA021,Palermo,-34.56652,-58.43733,Entire home/apt,8371,4,3,09/03/2017,0.06,4,364
1209784,HBA1668,Buenos Aires,BA028,Recoleta,-34.59324,-58.38999,Private room,1076,15,5,10/03/2017,0.1,3,364
229571,HBA0214,Buenos Aires,BA021,Palermo,-34.58324,-58.41815,Entire home/apt,5860,30,17,13/03/2017,0.18,2,348
590596,HBA0878,Buenos Aires,BA011,Colegiales,-34.57074,-58.45641,Entire home/apt,11839,14,4,13/03/2017,0.08,1,0
2675533,HBA2832,Buenos Aires,BA021,Palermo,-34.57733,-58.42215,Entire home/apt,5381,30,13,14/03/2017,0.21,1,113
1456284,HBA1870,Buenos Aires,BA028,Recoleta,-34.58497,-58.3983,Entire home/apt,16742,7,17,18/03/2017,0.23,1,177
1597647,HBA0203,Buenos Aires,BA021,Palermo,-34.58008,-58.44067,Entire home/apt,2332,7,14,18/03/2017,0.2,3,358
1235204,HBA1062,Buenos Aires,BA021,Palermo,-34.57783,-58.43836,Entire home/apt,8072,3,6,19/03/2017,0.08,35,365
777158,HBA0635,Buenos Aires,BA002,Almagro,-34.60999,-58.42241,Private room,1256,2,4,25/03/2017,0.05,19,362
2718037,HBA2538,Buenos Aires,BA002,Almagro,-34.60542,-58.42639,Entire home/apt,2272,1,20,25/03/2017,0.3,2,268
1003682,HBA0521,Buenos Aires,BA021,Palermo,-34.58932,-58.42332,Private room,1794,3,7,26/03/2017,0.09,6,236
1132150,HBA0815,Buenos Aires,BA021,Palermo,-34.58458,-58.41962,Entire home/apt,4604,3,12,29/03/2017,0.16,56,85
2046261,HBA2355,Buenos Aires,BA021,Palermo,-34.58451,-58.42606,Entire home/apt,2990,3,9,29/03/2017,0.13,1,83
2385890,HBA2590,Buenos Aires,BA003,Balvanera,-34.60691,-58.39438,Entire home/apt,2810,10,47,30/03/2017,0.71,7,268
1338770,HBA1465,Buenos Aires,BA003,Balvanera,-34.6051,-58.40833,Entire home/apt,1794,7,2,31/03/2017,0.04,2,365
1757922,HBA2122,Buenos Aires,BA028,Recoleta,-34.58617,-58.38924,Entire home/apt,2392,3,4,31/03/2017,0.11,3,359
202861,HBA0058,Buenos Aires,BA028,Recoleta,-34.59384,-58.41401,Entire home/apt,3169,5,2,01/04/2017,0.05,1,0
741087,HBA1062,Buenos Aires,BA036,Villa Crespo,-34.59174,-58.43712,Entire home/apt,32886,2,18,02/04/2017,0.22,35,365
2677329,HBA0248,Buenos Aires,BA009,Chacarita,-34.5845,-58.45026,Entire home/apt,3887,3,4,02/04/2017,0.07,2,0
709864,HBA1034,Buenos Aires,BA021,Palermo,-34.59224,-58.41647,Entire home/apt,4963,30,11,08/04/2017,0.13,5,365
2352952,HBA2213,Buenos Aires,BA033,San Telmo,-34.62227,-58.37124,Entire home/apt,2930,4,6,09/04/2017,0.1,1,276
565463,HBA0450,Buenos Aires,BA029,Retiro,-34.59228,-58.38547,Entire home/apt,2930,4,51,11/04/2017,0.57,2,365
695450,HBA1016,Buenos Aires,BA017,Monserrat,-34.60971,-58.38277,Entire home/apt,897,2,11,16/04/2017,0.13,1,0
2430082,HBA2654,Buenos Aires,BA021,Palermo,-34.5859,-58.43853,Entire home/apt,5381,5,2,17/04/2017,0.04,2,0
616777,HBA0912,Buenos Aires,BA007,Boedo,-34.62371,-58.41387,Entire home/apt,1674,3,10,18/04/2017,0.21,1,89
798023,HBA1177,Buenos Aires,BA028,Recoleta,-34.58971,-58.40234,Entire home/apt,1794,4,1,20/04/2017,0.03,1,267
1815002,HBA0800,Buenos Aires,BA030,Saavedra,-34.54978,-58.47199,Entire home/apt,1315,3,5,21/04/2017,0.07,1,327
1475607,HBA0412,Buenos Aires,BA012,Constitucion,-34.62144,-58.37891,Entire home/apt,3468,7,2,23/04/2017,0.03,11,290
2148393,HBA2445,Buenos Aires,BA003,Balvanera,-34.60364,-58.39399,Entire home/apt,3289,3,2,30/04/2017,0.05,1,365
2290447,HBA1961,Buenos Aires,BA011,Colegiales,-34.57107,-58.45436,Entire home/apt,3647,15,4,30/04/2017,0.07,12,76
856198,HBA1252,Buenos Aires,BA017,Monserrat,-34.61701,-58.38314,Entire home/apt,2093,3,53,01/05/2017,0.65,4,42
2308542,HBA2560,Buenos Aires,BA028,Recoleta,-34.59212,-58.39558,Entire home/apt,5979,7,13,14/05/2017,0.19,1,353
913776,HBA1352,Buenos Aires,BA017,Monserrat,-34.6125,-58.37911,Entire home/apt,3946,2,4,28/05/2017,0.09,7,365
2942637,HBA2590,Buenos Aires,BA003,Balvanera,-34.6009,-58.39321,Entire home/apt,2990,3,30,29/05/2017,0.45,7,268
893875,HBA0226,Buenos Aires,BA021,Palermo,-34.58669,-58.42268,Entire home/apt,4783,50,1,04/06/2017,0.03,24,243
1922407,HBA0487,Buenos Aires,BA003,Balvanera,-34.61838,-58.40096,Shared room,897,5,4,10/06/2017,0.05,7,315
3183677,HBA3094,Buenos Aires,BA032,San Nicolas,-34.60215,-58.37731,Private room,2272,3,3,10/06/2017,0.07,1,89
234002,HBA0447,Buenos Aires,BA009,Chacarita,-34.59158,-58.44547,Private room,1495,7,17,12/06/2017,0.23,1,240
1844481,HBA2182,Buenos Aires,BA029,Retiro,-34.59591,-58.38308,Entire home/apt,2272,15,16,01/07/2017,0.23,1,363
1223728,HBA0081,Buenos Aires,BA002,Almagro,-34.60529,-58.41409,Entire home/apt,2093,15,10,03/07/2017,0.13,12,49
1034810,HBA1520,Buenos Aires,BA029,Retiro,-34.5948,-58.38487,Entire home/apt,2451,30,3,09/07/2017,0.08,6,3
924654,HBA1249,Buenos Aires,BA021,Palermo,-34.58551,-58.42078,Entire home/apt,4185,3,4,10/07/2017,0.07,1,0
2750662,HBA2517,Buenos Aires,BA029,Retiro,-34.59493,-58.382,Entire home/apt,2392,7,1,17/07/2017,0.03,1,328
1307447,HBA1703,Buenos Aires,BA021,Palermo,-34.5874,-58.44022,Entire home/apt,2093,5,10,21/07/2017,0.13,1,87
2895412,HBA2951,Buenos Aires,BA021,Palermo,-34.58485,-58.43878,Private room,1794,7,4,28/07/2017,0.06,3,89
2086790,HBA1242,Buenos Aires,BA017,Monserrat,-34.60911,-58.3859,Private room,1495,5,1,30/07/2017,0.04,2,365
536467,HBA0521,Buenos Aires,BA021,Palermo,-34.59163,-58.42376,Private room,1794,3,16,31/07/2017,0.19,6,256
3942336,HBA3415,Buenos Aires,BA021,Palermo,-34.58246,-58.40168,Entire home/apt,7235,4,5,07/08/2017,0.08,2,364
1483923,HBA1527,Buenos Aires,BA021,Palermo,-34.57792,-58.42588,Entire home/apt,2093,7,28,14/08/2017,0.37,1,89
2011105,HBA1041,Buenos Aires,BA003,Balvanera,-34.60441,-58.41241,Entire home/apt,1734,10,18,15/08/2017,0.5,1,126
3810435,HBA3118,Buenos Aires,BA021,Palermo,-34.57368,-58.42892,Entire home/apt,9567,5,18,15/08/2017,0.29,1,146
3645158,HBA3266,Buenos Aires,BA026,Paternal,-34.59715,-58.45873,Entire home/apt,5979,14,1,18/08/2017,0.04,1,358
1908736,HBA0821,Buenos Aires,BA032,San Nicolas,-34.60328,-58.38273,Entire home/apt,3289,10,2,19/08/2017,0.03,14,207
930504,HBA0358,Buenos Aires,BA029,Retiro,-34.59245,-58.37945,Entire home/apt,2990,13,14,22/08/2017,0.21,1,189
1869004,HBA0226,Buenos Aires,BA028,Recoleta,-34.59042,-58.38767,Entire home/apt,3887,2,8,08/09/2017,0.11,24,236
2620653,HBA2764,Buenos Aires,BA021,Palermo,-34.58208,-58.41498,Entire home/apt,2212,2,34,11/09/2017,0.51,1,0
858777,HBA0412,Buenos Aires,BA033,San Telmo,-34.62082,-58.37438,Entire home/apt,2870,7,3,12/09/2017,0.04,11,365
1374585,HBA1816,Buenos Aires,BA021,Palermo,-34.57788,-58.42728,Entire home/apt,3887,2,13,17/09/2017,0.17,1,0
372073,HBA0172,Buenos Aires,BA021,Palermo,-34.59479,-58.42236,Entire home/apt,1495,3,19,18/09/2017,0.21,24,365
1727574,HBA2088,Buenos Aires,BA028,Recoleta,-34.59799,-58.41019,Entire home/apt,2990,3,2,19/09/2017,0.03,1,359
160611,HBA0327,Buenos Aires,BA021,Palermo,-34.56533,-58.43481,Private room,7175,1,8,25/09/2017,0.24,1,365
2111983,HBA2409,Buenos Aires,BA029,Retiro,-34.59763,-58.37921,Entire home/apt,2153,5,1,27/09/2017,0.04,1,365
2809104,HBA1788,Buenos Aires,BA021,Palermo,-34.58915,-58.42335,Entire home/apt,2392,60,4,30/09/2017,0.08,1,365
972539,HBA0394,Buenos Aires,BA002,Almagro,-34.60757,-58.42433,Entire home/apt,7175,5,3,05/10/2017,0.04,6,364
1687026,HBA0759,Buenos Aires,BA019,Nuniez,-34.55783,-58.46963,Entire home/apt,2212,4,4,06/10/2017,0.12,1,104
3775492,HBA0002,Buenos Aires,BA019,Nuniez,-34.54936,-58.46864,Entire home/apt,5561,3,45,06/10/2017,0.76,1,0
1363553,HBA0412,Buenos Aires,BA033,San Telmo,-34.61629,-58.3724,Entire home/apt,5142,3,9,11/10/2017,0.13,11,80
190829,HBA0378,Buenos Aires,BA017,Monserrat,-34.61449,-58.38702,Private room,1674,3,5,12/10/2017,0.05,3,364
3865775,HBA0887,Buenos Aires,BA007,Boedo,-34.63518,-58.41736,Entire home/apt,5979,3,3,13/10/2017,0.05,1,365
2338803,HBA2578,Buenos Aires,BA021,Palermo,-34.58491,-58.43689,Private room,1973,1,77,16/10/2017,1.13,1,365
1995191,HBA1381,Buenos Aires,BA019,Nuniez,-34.54888,-58.46376,Entire home/apt,1973,4,19,22/10/2017,0.34,1,76
1879597,HBA1978,Buenos Aires,BA021,Palermo,-34.58919,-58.43671,Entire home/apt,2093,3,10,27/10/2017,0.15,2,364
2336525,HBA0853,Buenos Aires,BA005,Belgrano,-34.56129,-58.46692,Private room,1256,15,6,31/10/2017,0.1,11,180
1154276,HBA0958,Buenos Aires,BA017,Monserrat,-34.61717,-58.383,Private room,3588,2,4,01/11/2017,0.08,1,365
1008811,HBA1081,Buenos Aires,BA012,Constitucion,-34.61974,-58.38919,Private room,1794,3,2,02/11/2017,0.03,16,90
183454,HBA0368,Buenos Aires,BA021,Palermo,-34.58176,-58.40946,Entire home/apt,4185,7,21,07/11/2017,0.21,2,365
120874,HBA0226,Buenos Aires,BA028,Recoleta,-34.5911,-58.39978,Entire home/apt,5979,2,9,10/11/2017,0.09,24,236
1100562,HBA1470,Buenos Aires,BA021,Palermo,-34.58427,-58.42946,Private room,1794,3,1,11/11/2017,0.04,5,332
3154863,HBA0635,Buenos Aires,BA002,Almagro,-34.61049,-58.42168,Private room,1375,2,4,17/11/2017,0.07,19,362
2892864,HBA2590,Buenos Aires,BA003,Balvanera,-34.59863,-58.40905,Entire home/apt,2990,3,43,22/11/2017,0.69,7,0
13100,HBA0011,Buenos Aires,BA021,Palermo,-34.59288,-58.4301,Private room,4185,1,1,23/11/2017,0.04,7,354
205745,HBA0408,Buenos Aires,BA021,Palermo,-34.5796,-58.4303,Entire home/apt,5919,1,9,28/11/2017,0.09,15,365
2879121,HBA0469,Buenos Aires,BA021,Palermo,-34.58096,-58.41361,Entire home/apt,3588,10,7,28/11/2017,0.11,4,179
777160,HBA0635,Buenos Aires,BA002,Almagro,-34.61058,-58.42218,Private room,1256,2,4,05/12/2017,0.05,19,361
2739528,HBA2240,Buenos Aires,BA021,Palermo,-34.57705,-58.41891,Entire home/apt,2990,2,26,06/12/2017,0.4,1,328
12463,HBA0010,Buenos Aires,BA028,Recoleta,-34.59761,-58.39468,Private room,1435,1,20,11/12/2017,0.17,1,365
3431723,HBA2159,Buenos Aires,BA021,Palermo,-34.57813,-58.42991,Entire home/apt,5023,5,4,13/12/2017,0.07,6,365
2353988,HBA2590,Buenos Aires,BA003,Balvanera,-34.60501,-58.3924,Entire home/apt,2810,3,24,14/12/2017,0.35,7,268
753089,HBA1089,Buenos Aires,BA003,Balvanera,-34.6022,-58.40179,Entire home/apt,1794,14,4,15/12/2017,0.05,1,158
1186675,HBA1659,Buenos Aires,BA033,San Telmo,-34.62532,-58.37004,Entire home/apt,5262,3,38,19/12/2017,0.5,2,328
1062070,HBA1539,Buenos Aires,BA005,Belgrano,-34.55717,-58.46196,Entire home/apt,3289,2,13,20/12/2017,0.18,1,338
2417317,HBA2654,Buenos Aires,BA028,Recoleta,-34.59299,-58.40898,Entire home/apt,4185,5,5,21/12/2017,0.08,2,364
302722,HBA0531,Buenos Aires,BA021,Palermo,-34.58065,-58.40497,Entire home/apt,3289,3,15,23/12/2017,0.16,1,333
369935,HBA0635,Buenos Aires,BA002,Almagro,-34.61043,-58.42221,Private room,1256,2,26,28/12/2017,0.29,19,361
194260,HBA0092,Buenos Aires,BA003,Balvanera,-34.60482,-58.40126,Entire home/apt,1315,120,17,29/12/2017,0.18,1,139
1627812,HBA1659,Buenos Aires,BA033,San Telmo,-34.6256,-58.37193,Entire home/apt,5262,3,44,29/12/2017,0.59,2,328
3604793,HBA2396,Buenos Aires,BA029,Retiro,-34.59064,-58.37744,Entire home/apt,7773,5,1,31/12/2017,0.04,1,32
2331349,HBA2572,Buenos Aires,BA033,San Telmo,-34.62113,-58.37493,Private room,4185,1,8,02/01/2018,0.12,1,365
975124,HBA1445,Buenos Aires,BA036,Villa Crespo,-34.59401,-58.44032,Entire home/apt,1196,30,1,03/01/2018,0.04,1,352
410119,HBA0655,Buenos Aires,BA028,Recoleta,-34.58965,-58.38872,Entire home/apt,17938,5,5,04/01/2018,0.07,1,26
899436,HBA0595,Buenos Aires,BA017,Monserrat,-34.61687,-58.37775,Entire home/apt,4365,2,20,04/01/2018,0.24,1,355
973497,HBA1117,Buenos Aires,BA021,Palermo,-34.56314,-58.44073,Entire home/apt,2631,7,11,06/01/2018,0.22,1,364
1117670,HBA1350,Buenos Aires,BA005,Belgrano,-34.55438,-58.45843,Entire home/apt,2691,14,16,06/01/2018,0.23,1,363
1807213,HBA0270,Buenos Aires,BA021,Palermo,-34.579,-58.40821,Entire home/apt,1495,2,22,06/01/2018,0.3,7,249
2535632,HBA1085,Buenos Aires,BA028,Recoleta,-34.59477,-58.3945,Entire home/apt,3289,3,33,06/01/2018,0.51,15,355
407517,HBA0159,Buenos Aires,BA021,Palermo,-34.57747,-58.40496,Entire home/apt,11958,5,7,09/01/2018,0.08,9,266
495595,HBA0778,Buenos Aires,BA012,Constitucion,-34.62084,-58.38909,Shared room,1913,3,5,09/01/2018,0.06,1,89
521338,HBA0791,Buenos Aires,BA028,Recoleta,-34.58969,-58.38759,Entire home/apt,20927,7,4,10/01/2018,0.05,2,185
1712565,HBA2074,Buenos Aires,BA032,San Nicolas,-34.59888,-58.37436,Entire home/apt,2571,4,45,10/01/2018,0.62,2,20
1993035,HBA2307,Buenos Aires,BA027,Puerto Madero,-34.6105,-58.36197,Entire home/apt,6398,7,10,10/01/2018,0.14,2,362
2145383,HBA0698,Buenos Aires,BA032,San Nicolas,-34.60517,-58.38984,Entire home/apt,1495,28,21,10/01/2018,0.36,3,365
127822,HBA0265,Buenos Aires,BA005,Belgrano,-34.56286,-58.4543,Entire home/apt,29896,2,8,13/01/2018,0.22,3,89
1356103,HBA1782,Buenos Aires,BA021,Palermo,-34.58475,-58.42597,Entire home/apt,2990,3,18,15/01/2018,0.26,10,364
2589752,HBA0494,Buenos Aires,BA021,Palermo,-34.59153,-58.42555,Entire home/apt,3588,1,4,17/01/2018,0.06,33,357
227499,HBA0440,Buenos Aires,BA028,Recoleta,-34.59234,-58.39702,Entire home/apt,36115,2,7,23/01/2018,0.12,10,307
649664,HBA0952,Buenos Aires,BA021,Palermo,-34.58058,-58.434,Entire home/apt,1674,4,39,25/01/2018,0.45,1,39
2407114,HBA2646,Buenos Aires,BA003,Balvanera,-34.60522,-58.39242,Entire home/apt,2930,3,54,25/01/2018,0.86,1,0
2145645,HBA2442,Buenos Aires,BA003,Balvanera,-34.60879,-58.39685,Entire home/apt,4783,4,25,27/01/2018,0.38,1,365
2170878,HBA2369,Buenos Aires,BA028,Recoleta,-34.5869,-58.39885,Private room,7175,6,2,27/01/2018,0.04,4,348
24157,HBA0049,Buenos Aires,BA033,San Telmo,-34.62057,-58.36765,Entire home/apt,2511,30,93,28/01/2018,0.83,6,364
1855605,HBA2192,Buenos Aires,BA021,Palermo,-34.5814,-58.42798,Entire home/apt,13752,3,16,11/02/2018,0.22,1,322
322956,HBA0564,Buenos Aires,BA002,Almagro,-34.60175,-58.41929,Entire home/apt,3468,3,12,15/02/2018,0.15,7,364
875139,HBA0976,Buenos Aires,BA021,Palermo,-34.58682,-58.42552,Entire home/apt,6816,5,6,16/02/2018,0.08,15,347
2776537,HBA2887,Buenos Aires,BA032,San Nicolas,-34.60126,-58.37739,Entire home/apt,1256,7,4,20/02/2018,0.06,8,364
31514,HBA0022,Buenos Aires,BA017,Monserrat,-34.61555,-58.37612,Entire home/apt,4484,1,26,25/02/2018,0.24,12,349
1221318,HBA1685,Buenos Aires,BA002,Almagro,-34.60544,-58.42589,Private room,2691,4,3,25/02/2018,0.09,1,363
3332947,HBA2520,Buenos Aires,BA021,Palermo,-34.58276,-58.43244,Entire home/apt,2093,4,47,28/02/2018,0.75,1,267
1045039,HBA1047,Buenos Aires,BA032,San Nicolas,-34.59993,-58.39204,Entire home/apt,3887,5,8,01/03/2018,0.1,1,363
2380405,HBA2587,Buenos Aires,BA021,Palermo,-34.57153,-58.42986,Private room,1196,3,3,03/03/2018,0.05,3,321
2496525,HBA2719,Buenos Aires,BA013,Flores,-34.6387,-58.45653,Private room,419,60,6,03/03/2018,0.12,1,87
827594,HBA0226,Buenos Aires,BA021,Palermo,-34.58119,-58.42798,Entire home/apt,9328,3,16,06/03/2018,0.19,24,313
2047496,HBA1607,Buenos Aires,BA021,Palermo,-34.58976,-58.42195,Private room,1674,1,9,17/03/2018,0.15,11,362
540084,HBA0703,Buenos Aires,BA033,San Telmo,-34.61732,-58.37284,Entire home/apt,4185,2,6,18/03/2018,0.07,6,365
922745,HBA0703,Buenos Aires,BA033,San Telmo,-34.61632,-58.37249,Entire home/apt,4724,2,29,19/03/2018,0.38,6,365
1264516,HBA1707,Buenos Aires,BA010,Coghlan,-34.56057,-58.47288,Private room,1315,7,2,19/03/2018,0.04,1,365
543660,HBA0832,Buenos Aires,BA032,San Nicolas,-34.59943,-58.37937,Entire home/apt,3528,7,14,20/03/2018,0.17,1,179
2094244,HBA2393,Buenos Aires,BA021,Palermo,-34.58959,-58.43558,Entire home/apt,2750,5,3,21/03/2018,0.06,1,0
965208,HBA1401,Buenos Aires,BA029,Retiro,-34.59799,-58.38309,Entire home/apt,1794,5,30,22/03/2018,0.39,2,159
1629586,HBA1998,Buenos Aires,BA032,San Nicolas,-34.60293,-58.37998,Entire home/apt,777,2,30,25/03/2018,0.85,3,34
4023951,HBA1139,Buenos Aires,BA011,Colegiales,-34.58014,-58.45018,Private room,837,1,4,27/03/2018,0.12,5,131
2441346,HBA2676,Buenos Aires,BA021,Palermo,-34.58779,-58.43828,Entire home/apt,1614,5,10,30/03/2018,0.17,1,16
740979,HBA0942,Buenos Aires,BA028,Recoleta,-34.59809,-58.39862,Entire home/apt,2093,1,22,31/03/2018,0.26,6,0
785860,HBA1156,Buenos Aires,BA011,Colegiales,-34.57272,-58.44444,Private room,2093,3,3,31/03/2018,0.04,1,365
1653971,HBA2021,Buenos Aires,BA021,Palermo,-34.58311,-58.40726,Entire home/apt,4185,3,2,01/04/2018,0.08,1,357
133043,HBA0226,Buenos Aires,BA028,Recoleta,-34.59211,-58.40163,Entire home/apt,4185,3,15,02/04/2018,0.22,24,364
3881322,HBA3382,Buenos Aires,BA021,Palermo,-34.58174,-58.42577,Entire home/apt,3588,2,24,02/04/2018,0.52,1,364
1099718,HBA1470,Buenos Aires,BA021,Palermo,-34.58472,-58.42877,Private room,1256,3,3,06/04/2018,0.14,5,365
3763131,HBA3327,Buenos Aires,BA005,Belgrano,-34.56027,-58.46201,Entire home/apt,3946,6,2,06/04/2018,0.1,1,363
2208462,HBA0600,Buenos Aires,BA021,Palermo,-34.58498,-58.41956,Entire home/apt,2990,3,3,08/04/2018,0.06,1,364
2346129,HBA2581,Buenos Aires,BA032,San Nicolas,-34.60749,-58.38927,Entire home/apt,5023,7,4,09/04/2018,0.07,1,365
504162,HBA0792,Buenos Aires,BA008,Caballito,-34.61097,-58.43094,Shared room,658,3,1,10/04/2018,0.05,2,90
152044,HBA0310,Buenos Aires,BA028,Recoleta,-34.5841,-58.39924,Entire home/apt,2990,2,66,14/04/2018,0.65,1,0
561934,HBA0848,Buenos Aires,BA038,Villa Devoto,-34.60679,-58.52372,Entire home/apt,1495,3,1,14/04/2018,0.05,4,329
3410213,HBA2785,Buenos Aires,BA021,Palermo,-34.58891,-58.42016,Entire home/apt,1973,3,1,14/04/2018,0.05,1,0
802486,HBA1184,Buenos Aires,BA033,San Telmo,-34.62525,-58.37469,Private room,1734,3,1,15/04/2018,0.05,11,365
1875692,HBA2181,Buenos Aires,BA021,Palermo,-34.58355,-58.42338,Entire home/apt,1614,7,11,15/04/2018,0.18,1,105
3324257,HBA3149,Buenos Aires,BA036,Villa Crespo,-34.58914,-58.43834,Private room,3887,2,64,15/04/2018,0.97,5,328
1728612,HBA2090,Buenos Aires,BA009,Chacarita,-34.58279,-58.45007,Entire home/apt,8969,3,8,16/04/2018,0.13,1,23
2343904,HBA2408,Buenos Aires,BA033,San Telmo,-34.61642,-58.37241,Entire home/apt,1495,14,7,25/04/2018,0.1,1,364
305313,HBA0535,Buenos Aires,BA025,Parque Patricios,-34.62998,-58.39582,Private room,1016,4,27,02/05/2018,0.28,2,365
540068,HBA0703,Buenos Aires,BA033,San Telmo,-34.61622,-58.37273,Entire home/apt,5381,2,43,02/05/2018,0.5,6,365
1135722,HBA0637,Buenos Aires,BA021,Palermo,-34.58134,-58.40814,Entire home/apt,6398,28,29,02/05/2018,0.39,55,365
2058956,HBA0226,Buenos Aires,BA021,Palermo,-34.58325,-58.41473,Entire home/apt,2392,3,3,02/05/2018,0.14,24,365
2345577,HBA1961,Buenos Aires,BA032,San Nicolas,-34.60243,-58.3871,Entire home/apt,1674,4,3,03/05/2018,0.1,12,179
323488,HBA0565,Buenos Aires,BA021,Palermo,-34.58699,-58.42968,Entire home/apt,2990,2,40,06/05/2018,0.53,1,365
2845737,HBA2919,Buenos Aires,BA002,Almagro,-34.59831,-58.41377,Private room,1016,1,6,08/05/2018,0.09,1,356
1460195,HBA0673,Buenos Aires,BA021,Palermo,-34.58579,-58.4133,Entire home/apt,6517,6,78,11/05/2018,1.02,3,314
2163461,HBA2447,Buenos Aires,BA025,Parque Patricios,-34.63434,-58.41029,Private room,1076,2,13,12/05/2018,0.23,3,364
675852,HBA0773,Buenos Aires,BA017,Monserrat,-34.61121,-58.38846,Private room,1674,3,2,16/05/2018,0.03,2,365
979928,HBA0450,Buenos Aires,BA028,Recoleta,-34.59012,-58.39214,Entire home/apt,2332,4,88,19/05/2018,1.09,2,365
3021343,HBA3006,Buenos Aires,BA009,Chacarita,-34.58028,-58.45774,Entire home/apt,2392,15,2,29/05/2018,0.04,1,114
487707,HBA0763,Buenos Aires,BA006,Boca,-34.63188,-58.35933,Entire home/apt,1435,3,8,31/05/2018,0.14,1,361
1515836,HBA1904,Buenos Aires,BA021,Palermo,-34.58766,-58.41502,Entire home/apt,3528,1,20,01/06/2018,0.27,5,344
1939854,HBA2185,Buenos Aires,BA021,Palermo,-34.58559,-58.41275,Entire home/apt,8072,4,3,15/06/2018,0.11,1,355
766518,HBA1123,Buenos Aires,BA036,Villa Crespo,-34.60183,-58.43915,Private room,1794,15,1,19/06/2018,0.06,2,364
3430184,HBA2159,Buenos Aires,BA021,Palermo,-34.58333,-58.4242,Entire home/apt,6338,5,19,30/06/2018,0.36,6,180
316251,HBA0239,Buenos Aires,BA021,Palermo,-34.59375,-58.43,Entire home/apt,1794,2,22,02/07/2018,0.26,5,326
1614356,HBA1986,Buenos Aires,BA003,Balvanera,-34.60767,-58.39657,Private room,419,2,3,03/07/2018,0.07,4,365
597968,HBA0890,Buenos Aires,BA032,San Nicolas,-34.59962,-58.3807,Entire home/apt,3588,3,4,17/07/2018,0.05,1,87
2120881,HBA0506,Buenos Aires,BA021,Palermo,-34.58692,-58.4236,Entire home/apt,11958,3,2,18/07/2018,0.06,42,365
955121,HBA1413,Buenos Aires,BA029,Retiro,-34.59195,-58.38587,Entire home/apt,3588,1,5,19/07/2018,0.06,4,365
3181552,HBA3059,Buenos Aires,BA021,Palermo,-34.58306,-58.41602,Entire home/apt,7175,3,8,20/07/2018,0.14,69,211
3087892,HBA3033,Buenos Aires,BA028,Recoleta,-34.59607,-58.40934,Entire home/apt,7773,1,1,23/07/2018,0.06,10,303
281131,HBA0008,Buenos Aires,BA028,Recoleta,-34.59618,-58.39148,Entire home/apt,4066,3,50,24/07/2018,0.52,2,359
1968942,HBA2306,Buenos Aires,BA033,San Telmo,-34.62269,-58.37494,Entire home/apt,12556,1,46,26/07/2018,0.71,3,344
1911796,HBA1458,Buenos Aires,BA005,Belgrano,-34.56121,-58.44964,Private room,1375,3,7,27/07/2018,0.1,1,365
2061622,HBA2349,Buenos Aires,BA019,Nuniez,-34.5469,-58.46806,Entire home/apt,2093,2,26,27/07/2018,0.37,1,328
1974173,HBA2311,Buenos Aires,BA028,Recoleta,-34.58901,-58.40358,Entire home/apt,2392,7,4,28/07/2018,0.11,1,362
2738867,HBA2782,Buenos Aires,BA003,Balvanera,-34.60469,-58.39982,Private room,1016,2,10,28/07/2018,0.23,1,36
836605,HBA1226,Buenos Aires,BA033,San Telmo,-34.61626,-58.3709,Private room,897,7,12,29/07/2018,0.14,22,0
1224206,HBA1509,Buenos Aires,BA028,Recoleta,-34.59262,-58.3948,Entire home/apt,4783,3,2,29/07/2018,0.06,35,123
3861825,HBA3375,Buenos Aires,BA008,Caballito,-34.61865,-58.43719,Entire home/apt,2631,5,2,31/07/2018,0.03,1,362
